nombre,Latitud,Longitud,coordenadas
SAN MIGUEL REYES,16.92111111,-97.89305556,"16.92111111,-97.89305556"
ZIMATLAN,16.93305556,-97.83083333,"16.93305556,-97.83083333"
MALPICA,17.01194444,-97.90916667,"17.01194444,-97.90916667"
SAN JUAN TEPONAXTLA,17.03138889,-97.85666667,"17.03138889,-97.85666667"
SAN JUAN LAGUNAS,16.99805556,-97.93,"16.99805556,-97.93"
SAN MIGUEL COPALA,17.06138889,-97.92888889,"17.06138889,-97.92888889"
REFORMA DE PINEDA,16.39833333,-94.45805556,"16.39833333,-94.45805556"
LA REFORMA (LA REFORMA),16.6225,-97.84388889,"16.6225,-97.84388889"
SAN AGUSTIN AMATENGO,16.51027778,-96.78916667,"16.51027778,-96.78916667"
SAN FRANCISCO PAXTLAHUACA,17.58333333,-98.01472222,"17.58333333,-98.01472222"
SAN AGUSTIN CHAYUCO,16.40138889,-97.80694444,"16.40138889,-97.80694444"
SAN AGUSTIN ETLA,17.18944444,-96.76416667,"17.18944444,-96.76416667"
BUENAVISTA LOXICHA,15.94833333,-96.55388889,"15.94833333,-96.55388889"
MAGDALENA LOXICHA,15.89944444,-96.69138889,"15.89944444,-96.69138889"
SAN VICENTE YOGODOY,16.06944444,-96.61722222,"16.06944444,-96.61722222"
SAN AGUSTIN TLACOTEPEC,17.2,-97.51805556,"17.2,-97.51805556"
SAN ANDRES IXTLAHUACA,17.07083333,-96.825,"17.07083333,-96.825"
SAN ANDRES LAGUNAS,17.57361111,-97.52277778,"17.57361111,-97.52277778"
LINDA VISTA HERRADURA,17.21916667,-97.03472222,"17.21916667,-97.03472222"
SAN ANDRES PAXTLAN,16.21527778,-96.50694444,"16.21527778,-96.50694444"
QUERETARO,15.83638889,-92.75777778,"15.83638889,-92.75777778"
PUNTA FLOR,16.10333333,-93.97805556,"16.10333333,-93.97805556"
SAN VICENTE,16.13916667,-91.57138889,"16.13916667,-91.57138889"
SAN ANDRES SINAXTLA,17.46583333,-97.27944444,"17.46583333,-97.27944444"
SAN ANDRES SOLAGA,17.27083333,-96.23472222,"17.27083333,-96.23472222"
SAN ANDRES TEOTILALPAM,17.95416667,-96.65555556,"17.95416667,-96.65555556"
FLOR BATAVIA,17.98694444,-96.51861111,"17.98694444,-96.51861111"
SAN ANDRES TEPETLAPA,17.66583333,-98.39138889,"17.66583333,-98.39138889"
SAN ANDRES YAA,17.29166667,-96.15305556,"17.29166667,-96.15305556"
SAN ANTONINO EL ALTO,16.81472222,-97.02888889,"16.81472222,-97.02888889"
SAN FERNANDO DE MATAMOROS,16.84222222,-97.15222222,"16.84222222,-97.15222222"
SAN ANTONINO MONTE VERDE,17.53222222,-97.72083333,"17.53222222,-97.72083333"
SAN FRANCISCO CABALLUA,17.49138889,-97.71611111,"17.49138889,-97.71611111"
SAN ANTONIO HUITEPEC,16.92666667,-97.14694444,"16.92666667,-97.14694444"
SAN ANTONIO SINICAHUA,17.15,-97.56666667,"17.15,-97.56666667"
SAN ANTONIO TEPETLAPA,16.54138889,-98.06555556,"16.54138889,-98.06555556"
SAN BALTAZAR LOXICHA,16.07194444,-96.79027778,"16.07194444,-96.79027778"
SAN BARTOLOME AYAUTLA,18.03055556,-96.66583333,"18.03055556,-96.66583333"
SAN BARTOLOME LOXICHA,15.96888889,-96.70833333,"15.96888889,-96.70833333"
SAN BARTOLOME QUIALANA,16.90055556,-96.50083333,"16.90055556,-96.50083333"
SAN BARTOLOME YUCUAÑE,17.23888889,-97.45,"17.23888889,-97.45"
SAN BARTOLOME ZOOGOCHO,17.23861111,-96.24166667,"17.23861111,-96.24166667"
SAN BERNARDO MIXTEPEC,16.82472222,-96.89888889,"16.82472222,-96.89888889"
SAN BLAS ATEMPA,16.32638889,-95.22555556,"16.32638889,-95.22555556"
SANTA ROSA (SAN BLAS ATEMPA),16.31666667,-95.09944444,"16.31666667,-95.09944444"
SAN LUCAS IXCOTEPEC,16.29286056,-95.90886556,"16.29286056,-95.90886556"
SAN MATIAS PETACALTEPEC,16.17388889,-95.88638889,"16.17388889,-95.88638889"
SAN CRISTOBAL AMATLAN,16.31833333,-96.41,"16.31833333,-96.41"
SAN CRISTOBAL AMOLTEPEC,17.28472222,-97.57,"17.28472222,-97.57"
SAN CRISTOBAL LACHIRIOAG,17.33472222,-96.16527778,"17.33472222,-96.16527778"
SAN DIONISIO DEL MAR,16.32166667,-94.75694444,"16.32166667,-94.75694444"
HUAMUCHIL,16.36833333,-94.66972222,"16.36833333,-94.66972222"
SAN BALTAZAR GUELAVILA,16.79583333,-96.30222222,"16.79583333,-96.30222222"
SAN DIONISIO OCOTLAN,16.74555556,-96.67972222,"16.74555556,-96.67972222"
SAN ESTEBAN ATATLAHUCA,17.06527778,-97.67722222,"17.06527778,-97.67722222"
MIER Y TERAN,17.0225,-97.70944444,"17.0225,-97.70944444"
LA SORPRESA,18.10333333,-96.46666667,"18.10333333,-96.46666667"
LA UNION (SAN FELIPE TEJALAPAM),17.10222222,-96.86694444,"17.10222222,-96.86694444"
PASO ESCALERAS,17.92027778,-96.48361111,"17.92027778,-96.48361111"
SAN FRANCISCO CAHUACUA,16.89277778,-97.30527778,"16.89277778,-97.30527778"
SAN FRANCISCO CAJONOS,17.17083333,-96.25,"17.17083333,-96.25"
SAN FRANCISCO DEL MAR,16.33833333,-94.51472222,"16.33833333,-94.51472222"
SAN FRANCISCO JALTEPETONGO,17.38444444,-97.26388889,"17.38444444,-97.26388889"
SAN FRANCISCO LOGUECHE,16.35138889,-96.37722222,"16.35138889,-96.37722222"
SAN FRANCISCO OZOLOTEPEC,16.09833333,-96.22111111,"16.09833333,-96.22111111"
SAN SEBASTIAN SEDAS,17.34166667,-96.94722222,"17.34166667,-96.94722222"
SAN FRANCISCO TLAPANCINGO,17.48333333,-98.26805556,"17.48333333,-98.26805556"
SAN JACINTO TLACOTEPEC,16.51888889,-97.38611111,"16.51888889,-97.38611111"
SANTO DOMINGO COATLAN,16.195,-96.8725,"16.195,-96.8725"
SAN JOSE ESTANCIA GRANDE,16.36472222,-98.25055556,"16.36472222,-98.25055556"
SAN JERONIMO SILACAYOAPILLA,17.80861111,-97.84555556,"17.80861111,-97.84555556"
SAN JORGE NUCHITA,17.65472222,-98.10611111,"17.65472222,-98.10611111"
SAN JOSE CHILTEPEC,17.94666667,-96.17055556,"17.94666667,-96.17055556"
PUEBLO VIEJO (SAN JOSE CHILTEPEC),17.90861111,-96.05722222,"17.90861111,-96.05722222"
SAN JOSE DEL PEÑASCO,16.31638889,-96.50138889,"16.31638889,-96.50138889"
SAN JOSE INDEPENDENCIA,18.23916667,-96.64583333,"18.23916667,-96.64583333"
SAN JOSE LACHIGUIRI,16.37861111,-96.3375,"16.37861111,-96.3375"
SAN JOSE TENANGO,18.15,-96.71666667,"18.15,-96.71666667"
CAÑADA DE MAMEY,18.185,-96.70833333,"18.185,-96.70833333"
TEOCUATLAN,18.16138889,-96.64472222,"18.16138889,-96.64472222"
UNION DE HIDALGO,18.22638889,-96.7475,"18.22638889,-96.7475"
SAN MARTIN CABALLERO,18.10861111,-96.63361111,"18.10861111,-96.63361111"
SAN JUAN ACHIUTLA,17.34444444,-97.50694444,"17.34444444,-97.50694444"
ANIMAS TRUJANO,16.98833333,-96.71277778,"16.98833333,-96.71277778"
JOSE MARIA MORELOS (LA TRINITARIA),16.04083333,-91.83166667,"16.04083333,-91.83166667"
EL PORVENIR AGRARISTA,16.16416667,-91.835,"16.16416667,-91.835"
LAS DELICIAS (LA TRINITARIA),15.96888889,-91.8625,"15.96888889,-91.8625"
LA ESPERANZA (LA TRINITARIA),16.15194444,-91.86833333,"16.15194444,-91.86833333"
ANGEL ALBINO CORZO,16.02166667,-91.89694444,"16.02166667,-91.89694444"
SAN JUAN BAUTISTA ATATLAHUCA,17.53111111,-96.8275,"17.53111111,-96.8275"
RIO BLANCO (SAN JUAN BAUTISTA COIXTLAHUACA),17.73833333,-97.27472222,"17.73833333,-97.27472222"
SAN JOSE DEL CHILAR,17.70805556,-96.93638889,"17.70805556,-96.93638889"
SAN JUAN BAUTISTA TLACHICHILCO,17.62194444,-98.34527778,"17.62194444,-98.34527778"
SAN FELIPE DE LA PEÑA,17.84,-95.93222222,"17.84,-95.93222222"
SAN JUAN COATZOSPAM,18.04888889,-96.76222222,"18.04888889,-96.76222222"
SANTA MARIA NUTIO,16.48611111,-97.90416667,"16.48611111,-97.90416667"
LACHIXOVA,17.31666667,-95.96583333,"17.31666667,-95.96583333"
ARROYO PEÑA AMARILLA,17.53944444,-95.26111111,"17.53944444,-95.26111111"
MARIA LOMBARDO DE CASO,17.44916667,-95.4325,"17.44916667,-95.4325"
SAN JUAN OTZOLOTEPEC,17.28777778,-95.59416667,"17.28777778,-95.59416667"
SANTA MARIA PUXMETACAN,17.26861111,-95.62333333,"17.26861111,-95.62333333"
SAN FELIPE ZIHUALTEPEC,17.47638889,-95.36777778,"17.47638889,-95.36777778"
EL PARAISO (SAN JUAN COTZOCON),17.43722222,-95.36472222,"17.43722222,-95.36472222"
SAN JUAN CHILATECA,16.82805556,-96.67027778,"16.82805556,-96.67027778"
SAN ANTONIO OCOTLAN,16.64805556,-98.16555556,"16.64805556,-98.16555556"
SAN JUAN CIENEGUILLA,17.85055556,-98.28,"17.85055556,-98.28"
SAN JUAN DEL ESTADO,17.27222222,-96.79944444,"17.27222222,-96.79944444"
SAN JUAN DEL RIO,16.8825,-96.16138889,"16.8825,-96.16138889"
SAN JUAN GUELAVIA,16.95527778,-96.54555556,"16.95527778,-96.54555556"
SAN JUAN GUICHICOVI,16.96166667,-95.09305556,"16.96166667,-95.09305556"
BOCA DEL MONTE (SAN JUAN GUICHICOVI),17.06166667,-95.01444444,"17.06166667,-95.01444444"
CHOCOLATE,16.93166667,-95.08916667,"16.93166667,-95.08916667"
ESTACION MOGOÑE,16.99472222,-95.03666667,"16.99472222,-95.03666667"
PASO REAL DE SARABIA,17.07388889,-95.04666667,"17.07388889,-95.04666667"
EL ZACATAL (SAN JUAN GUICHICOVI),16.94138889,-95.20166667,"16.94138889,-95.20166667"
SAN JUAN IHUALTEPEC,17.73888889,-98.28888889,"17.73888889,-98.28888889"
SAN JUAN JUQUILA MIXES,16.93472222,-95.91722222,"16.93472222,-95.91722222"
SAN JUAN LACHIGALLA,16.59138889,-96.54833333,"16.59138889,-96.54833333"
SAN JUAN LALANA,17.46916667,-95.87972222,"17.46916667,-95.87972222"
ARROYO BLANCO,17.539761,-95.862461,"17.539761,-95.862461"
PASO DEL AGUILA,17.54583333,-95.63861111,"17.54583333,-95.63861111"
SAN ISIDRO ARENAL,17.55277778,-95.80916667,"17.55277778,-95.80916667"
SAN JOSE RIO MANZO,17.67,-95.87972222,"17.67,-95.87972222"
SAN JUAN MAZATLAN,17.02833333,-95.4425,"17.02833333,-95.4425"
LA MIXTEQUITA,17.20444444,-95.21777778,"17.20444444,-95.21777778"
EMILIANO ZAPATA (ARRIAGA),16.171021,-94.06318,"16.171021,-94.06318"
SANTA RITA (LA TRINITARIA),16.13166667,-91.975,"16.13166667,-91.975"
SANTIAGO TUTLA,17.1925,-95.37388889,"17.1925,-95.37388889"
LOS TEJOCOTES,17.31277778,-97.89555556,"17.31277778,-97.89555556"
SAN JUAN CAHUAYAXI,17.38611111,-97.91333333,"17.38611111,-97.91333333"
SAN JUAN ÑUMI,17.39666667,-97.70694444,"17.39666667,-97.70694444"
CAMALU,30.83777778,-116.0572222,"30.83777778,-116.0572222"
LAZARO CARDENAS (ENSENADA),30.52555556,-115.9333333,"30.52555556,-115.9333333"
EJIDO MEXICO (EJIDO PUNTA COLONET),31.07333333,-116.2077778,"31.07333333,-116.2077778"
SANTO TOMAS (ENSENADA),31.55055556,-116.4083333,"31.55055556,-116.4083333"
EL PORVENIR (GUADALUPE),32.07527778,-116.6277778,"32.07527778,-116.6277778"
EJIDO VILLA JESUS MARIA,28.28138889,-114.0011111,"28.28138889,-114.0011111"
MICHOACAN DE OCAMPO,32.46666667,-115.3086111,"32.46666667,-115.3086111"
EJIDO YUCATAN,32.60444444,-115.0933333,"32.60444444,-115.0933333"
ESTACION PESCADEROS (KM. 39),32.43277778,-114.9663889,"32.43277778,-114.9663889"
CHECUBUL,18.82333333,-91.01166667,"18.82333333,-91.01166667"
CONQUISTA CAMPESINA,18.18055556,-91.28694444,"18.18055556,-91.28694444"
SANTO DOMINGO YOSOÑAMA,17.43444444,-97.76916667,"17.43444444,-97.76916667"
SAN JUAN OZOLOTEPEC,16.1325,-96.25777778,"16.1325,-96.25777778"
ARELLANO,19.37694444,-90.46277778,"19.37694444,-90.46277778"
JOSE MARIA MORELOS Y PAVON (EL CERRITO),19.07111111,-90.72611111,"19.07111111,-90.72611111"
PUSTUNICH,19.14444444,-90.47861111,"19.14444444,-90.47861111"
YOHALTUN,19.01194444,-90.31472222,"19.01194444,-90.31472222"
LAS TABLAS,15.46194444,-92.19833333,"15.46194444,-92.19833333"
EL PROGRESO (BELLA VISTA),15.58611111,-92.21638889,"15.58611111,-92.21638889"
LAZARO CARDENAS (CINTALAPA),16.60416667,-93.79138889,"16.60416667,-93.79138889"
ABELARDO L. RODRIGUEZ,16.66777778,-93.80027778,"16.66777778,-93.80027778"
VILLAMORELOS,16.48,-93.92777778,"16.48,-93.92777778"
CONSTITUCION (EL CHAYOTAL),16.94555556,-93.93694444,"16.94555556,-93.93694444"
TEHUACAN,16.59388889,-93.96166667,"16.59388889,-93.96166667"
ROSENDO SALAZAR,16.46805556,-94.00138889,"16.46805556,-94.00138889"
COAPILLA,17.13055556,-93.15916667,"17.13055556,-93.15916667"
YOCNAJAB EL ROSARIO,16.23555556,-92.0725,"16.23555556,-92.0725"
VILLAHERMOSA YALUMA,16.33527778,-92.0775,"16.33527778,-92.0775"
SACTZU,16.79611111,-92.60861111,"16.79611111,-92.60861111"
SHUCUTON,16.83018944,-92.65008222,"16.83018944,-92.65008222"
MILPOLETA,16.7725,-92.66083333,"16.7725,-92.66083333"
YAALHICHIN,16.84111111,-92.675,"16.84111111,-92.675"
TENTIC,16.862354,-92.683432,"16.862354,-92.683432"
MIGUEL UTRILLA (LOS CHORROS),16.94277778,-92.47972222,"16.94277778,-92.47972222"
TAKIUKUM,16.925,-92.5375,"16.925,-92.5375"
PECHIQUIL,16.99889,-92.54833,"16.99889,-92.54833"
SAN JOSE PATHUITZ,17.1875,-91.66083333,"17.1875,-91.66083333"
SAN JERONIMO TULIJA,17.22194444,-91.78916667,"17.22194444,-91.78916667"
GUADALUPE PAXILA,17.11861111,-92.03055556,"17.11861111,-92.03055556"
ALAN SAC JUN,17.19055556,-92.05472222,"17.19055556,-92.05472222"
PIQUINTEEL,17.23306,-92.06944,"17.23306,-92.06944"
CACUALA ZOTETIC,17.07361111,-92.085,"17.07361111,-92.085"
IGNACIO ZARAGOZA (FRONTERA HIDALGO),14.73861111,-92.16916667,"14.73861111,-92.16916667"
EJIDO FRANCISCO I. MADERO,14.72555556,-92.20138889,"14.72555556,-92.20138889"
LA GRANDEZA (LA GRANDEZA),15.50916667,-92.225,"15.50916667,-92.225"
LLANO GRANDE (LA GRANDEZA),15.47333333,-92.23166667,"15.47333333,-92.23166667"
CANTON EL TIVOLI,15.00638889,-92.33388889,"15.00638889,-92.33388889"
CHIGTON,16.84277778,-92.87388889,"16.84277778,-92.87388889"
AZTLAN (RANCHO NUEVO),16.76944444,-92.92361111,"16.76944444,-92.92361111"
EL ZAPOTILLO,16.83666667,-92.94888889,"16.83666667,-92.94888889"
LA GLORIA (IXTAPANGAJOYA),17.4425,-92.95277778,"17.4425,-92.95277778"
NUEVO VOLCAN CHICHONAL,17.77111111,-93.10944444,"17.77111111,-93.10944444"
DOCTOR BELISARIO DOMINGUEZ,17.60416667,-93.14972222,"17.60416667,-93.14972222"
JUAREZ (JUAREZ),17.64222222,-93.15972222,"17.64222222,-93.15972222"
EL PARAISO (JUAREZ),17.76388889,-93.23111111,"17.76388889,-93.23111111"
NUEVO SAN JUAN CHAMULA (EL PACAYAL),16.14444444,-91.44277778,"16.14444444,-91.44277778"
SAN GREGORIO LA ESPERANZA,16.49944444,-91.45472222,"16.49944444,-91.45472222"
RIO EUSEBAS,16.34388889,-91.46833333,"16.34388889,-91.46833333"
BENITO JUAREZ (LAS MARGARITAS),16.40555556,-91.48972222,"16.40555556,-91.48972222"
PLAN DE SANTO TOMAS,16.41333333,-91.58277778,"16.41333333,-91.58277778"
SUYALHO,16.88,-92.57638889,"16.88,-92.57638889"
TUIXCUM CHICO,15.29528,-92.22,"15.29528,-92.22"
BERRIOZABAL (MOTOZINTLA),15.26116,-92.28362833,"15.26116,-92.28362833"
DAMASCO,17.1625,-91.60055556,"17.1625,-91.60055556"
LAS TAZAS,16.75722222,-91.615,"16.75722222,-91.615"
EL TUMBO,17.0775,-91.62638889,"17.0775,-91.62638889"
GUADALUPE VICTORIA (OCOZOCOAUTLA DE ESPINOSA),16.62638889,-93.33555556,"16.62638889,-93.33555556"
OCUILAPA DE JUAREZ,16.8525,-93.41055556,"16.8525,-93.41055556"
AMERICA LIBRE,16.99222222,-93.43138889,"16.99222222,-93.43138889"
AMADOR HERNANDEZ GONZALEZ,17.07444444,-93.57361111,"17.07444444,-93.57361111"
LINDAVISTA,17.09940083,-93.66442806,"17.09940083,-93.66442806"
LUIS ECHEVERRIA (AGUA BLANCA),17.10055556,-93.85722222,"17.10055556,-93.85722222"
NUEVO XOCHIMILCO,17.45400361,-93.36803167,"17.45400361,-93.36803167"
NUEVO GUADALUPE VICTORIA,17.40638889,-93.52972222,"17.40638889,-93.52972222"
SAN JOSE BOCHTIC,17.04944,-92.45028,"17.04944,-92.45028"
LA CENTRAL,15.7275,-93.29833333,"15.7275,-93.29833333"
SABANILLA,17.28055556,-92.55083333,"17.28055556,-92.55083333"
SAN JUAN PETLAPA,17.46916667,-96.03638889,"17.46916667,-96.03638889"
SAN JUAN QUIAHIJE,16.32388889,-97.3175,"16.32388889,-97.3175"
SAN JUAN QUIOTEPEC,17.60111111,-96.58833333,"17.60111111,-96.58833333"
SAN MIGUEL TETEPELCINGO,16.3975,-97.90055556,"16.3975,-97.90055556"
SANTA MARIA YOSOCANI,16.42972222,-97.86888889,"16.42972222,-97.86888889"
SAN LORENZO TEXMELUCAN,16.58416667,-97.19833333,"16.58416667,-97.19833333"
LOMA DE CEDRO,18.02972222,-96.46805556,"18.02972222,-96.46805556"
SAN MARCOS ARTEAGA,17.71944444,-97.85972222,"17.71944444,-97.85972222"
SAN MARTIN PERAS,17.35916667,-98.23805556,"17.35916667,-98.23805556"
SANTIAGO PETLACALA,17.29901417,-98.28780111,"17.29901417,-98.28780111"
PLAN DEL VERGEL,17.81972222,-98.09138889,"17.81972222,-98.09138889"
MOYOS,17.35694444,-92.64083333,"17.35694444,-92.64083333"
EL BEBEDERO,17.3975,-92.64805556,"17.3975,-92.64805556"
EGIPTO,17.26138889,-91.9725,"17.26138889,-91.9725"
PUEBLO NUEVO SITALA,17.13888889,-92.48305556,"17.13888889,-92.48305556"
EL JARDIN,17.16555556,-92.59972222,"17.16555556,-92.59972222"
SITALA,17.02416667,-92.30694444,"17.02416667,-92.30694444"
JOAQUIN MIGUEL GUTIERREZ (EL MANZANO),14.76141333,-92.30122389,"14.76141333,-92.30122389"
ZARAGOZA (TAPACHULA),15.12944444,-92.30555556,"15.12944444,-92.30555556"
SAN JOSE REFORMA,15.04,-92.33027778,"15.04,-92.33027778"
VILLA HIDALGO (TUZANTAN),15.105,-92.37444444,"15.105,-92.37444444"
MANACAL,15.17583333,-92.37555556,"15.17583333,-92.37555556"
EL TARRAL,15.21583333,-92.38472222,"15.21583333,-92.38472222"
NUEVA TENOCHTITLAN,15.19388889,-92.415,"15.19388889,-92.415"
URSULO GALVAN,16.27972222,-93.41472222,"16.27972222,-93.41472222"
NUEVO MEXICO (VILLAFLORES),16.46944444,-93.43805556,"16.46944444,-93.43805556"
ADOLFO LOPEZ MATEOS (TECPATAN),17.21611111,-93.47833333,"17.21611111,-93.47833333"
ROMULO CALZADA (LA HERRADURA),17.34138889,-93.55333333,"17.34138889,-93.55333333"
MIGUEL AHUMADA,30.53472222,-106.8163889,"30.53472222,-106.8163889"
CHORRERAS,28.84555556,-105.2755556,"28.84555556,-105.2755556"
BOCOYNA,27.84027778,-107.5891667,"27.84027778,-107.5891667"
SAN PEDRO (COYAME DEL SOTOL),29.33194444,-104.9197222,"29.33194444,-104.9197222"
COLONIA OBREGON (RUBIO),28.74694444,-106.9088889,"28.74694444,-106.9088889"
LOS ALAMOS DE CERRO PRIETO,28.18888889,-107.1005556,"28.18888889,-107.1005556"
CHOPEQUE,28.26083333,-107.1697222,"28.26083333,-107.1697222"
BABORIGAME,26.43138889,-107.2675,"26.43138889,-107.2675"
LA CATEDRAL,26.21222222,-106.5847222,"26.21222222,-106.5847222"
EL CABLE,29.21083333,-108.585,"29.21083333,-108.585"
ALAMOS DE SAN ANTONIO,28.93583333,-103.8241667,"28.93583333,-103.8241667"
SAN JOSE DEL SITIO,27.52111111,-106.265,"27.52111111,-106.265"
BABICORA DE CONOACHI,28.71138889,-108.205,"28.71138889,-108.205"
TOSANACHI,28.53583333,-108.0066667,"28.53583333,-108.0066667"
TUTUACA,28.47166667,-108.1833333,"28.47166667,-108.1833333"
EL HUIZACHAL,26.76638889,-101.0247222,"26.76638889,-101.0247222"
SOLEDAD,26.75388889,-101.6116667,"26.75388889,-101.6116667"
ESTANQUE DE NORIAS,26.49805556,-101.6077778,"26.49805556,-101.6077778"
SANTA TERESA DE SOFIA,26.61527778,-102.2647222,"26.61527778,-102.2647222"
OBAYOS,27.43888889,-101.3658333,"27.43888889,-101.3658333"
EL CANTABRO,25.9275,-103.2016667,"25.9275,-103.2016667"
JABONCILLO,25.74805556,-103.2655556,"25.74805556,-103.2655556"
GRANJA EL PORVENIR,25.77444444,-103.3252778,"25.77444444,-103.3252778"
SAN SALVADOR DE ARRIBA,25.94333333,-103.2297222,"25.94333333,-103.2297222"
GUELATAO,25.37972222,-101.4097222,"25.37972222,-101.4097222"
MACUYU,25.35583333,-101.6461111,"25.35583333,-101.6461111"
PILAR DE RICHARDSON EL,25.65027778,-101.7619444,"25.65027778,-101.7619444"
OJO DE AGUA (GENERAL CEPEDA),25.44504,-101.4464228,"25.44504,-101.4464228"
SAN ANTONIO DEL JARAL (SAN ANT,25.56888889,-101.4261111,"25.56888889,-101.4261111"
EL SOCORRO,27.67107889,-102.3170628,"27.67107889,-102.3170628"
GARAMBULLO,25.0625,-101.4902778,"25.0625,-101.4902778"
SEIS DE ENERO (PARRAS),25.42361111,-102.0819444,"25.42361111,-102.0819444"
EL SIETE DE ENERO,25.21694444,-101.9594444,"25.21694444,-101.9594444"
CHAPULA,25.26972222,-101.2808333,"25.26972222,-101.2808333"
GUADALUPE VICTORIA (SALTILLO),25.00166667,-101.0766667,"25.00166667,-101.0766667"
PRESA DE SAN PEDRO,24.69055556,-101.0613889,"24.69055556,-101.0613889"
PUNTA SANTA ELENA,24.95166667,-101.3169444,"24.95166667,-101.3169444"
NUEVO POBLADO DE SOMBRERETE,27.14,-101.6502778,"27.14,-101.6502778"
EL VOLCAN,27.29162333,-103.6881928,"27.29162333,-103.6881928"
LOS ARENALES,25.54444444,-103.4416667,"25.54444444,-103.4416667"
NUEVA UNION,25.54444444,-103.4416667,"25.54444444,-103.4416667"
LA FLOR DE JIMULCO,25.10222222,-103.3305556,"25.10222222,-103.3305556"
SAN JOSE DE GRACIA (CANATLAN),24.47555556,-104.7411111,"24.47555556,-104.7411111"
EMILIANO ZAPATA (CUENCAME),24.4425,-103.8886111,"24.4425,-103.8886111"
LAZARO CARDENAS (APAN),19.63972222,-98.47194444,"19.63972222,-98.47194444"
HUAZANTLAN DEL RIO,16.21944444,-95.1275,"16.21944444,-95.1275"
SAN MATEO PEÑASCO,17.15,-97.53194444,"17.15,-97.53194444"
SAN MATEO PIÑAS,15.99861111,-96.33527778,"15.99861111,-96.33527778"
SAN MATEO RIO HONDO,16.14333333,-96.44777778,"16.14333333,-96.44777778"
SAN MATEO SINDIHUI,17.00194444,-97.35138889,"17.00194444,-97.35138889"
SAN MIGUEL AMATLAN,17.27555556,-96.47166667,"17.27555556,-96.47166667"
SAN MIGUEL CHICAHUA,17.63583333,-97.19472222,"17.63583333,-97.19472222"
SAN MIGUEL CHIMALAPA,16.71333333,-94.74777778,"16.71333333,-94.74777778"
LAS CONCHAS,16.66194444,-94.71638889,"16.66194444,-94.71638889"
EL PORVENIR (SAN MIGUEL CHIMALAPA),16.65027778,-94.78416667,"16.65027778,-94.78416667"
SANTA MARIA XADANI (SAN MIGUEL DEL PUERTO),15.94972222,-96.07388889,"15.94972222,-96.07388889"
BENITO JUAREZ (SAN MIGUEL EL GRANDE),17.00944444,-97.62888889,"17.00944444,-97.62888889"
VILLA DE GUADALUPE VICTORIA,17.06972222,-97.61055556,"17.06972222,-97.61055556"
SAN MIGUEL PANIXTLAHUACA,16.25972222,-97.37805556,"16.25972222,-97.37805556"
SAN MIGUEL QUETZALTEPEC,16.97277778,-95.75972222,"16.97277778,-95.75972222"
CHUXNABAN,17.01777778,-95.83,"17.01777778,-95.83"
VELARDEÑA,25.06472222,-103.7383333,"25.06472222,-103.7383333"
EL ARENAL (SAN JERONIMO),24.06333333,-104.4327778,"24.06333333,-104.4327778"
RANCHO NUEVO (INDE),25.82166667,-105.1266667,"25.82166667,-105.1266667"
SAN FRANCISCO DE ASIS,25.48444444,-104.8844444,"25.48444444,-104.8844444"
SAN MIGUEL SANTA FLOR,17.92083333,-96.79861111,"17.92083333,-96.79861111"
NUEVO PASO NAZARENO (CHICHICAZAPA),18.29666667,-96.34722222,"18.29666667,-96.34722222"
BENITO JUAREZ II (SAN MARTIN),18.14055556,-96.46138889,"18.14055556,-96.46138889"
PLAYA LECUONA (MIGUEL HIDALGO),18.35111111,-96.65888889,"18.35111111,-96.65888889"
SAN MIGUEL TENANGO,16.26611111,-95.595,"16.26611111,-95.595"
SANTA MARIA ALBARRADAS,16.96555556,-96.19111111,"16.96555556,-96.19111111"
SAN PEDRO AMUZGOS,16.65361111,-98.08888889,"16.65361111,-98.08888889"
SAN PEDRO ATOYAC,16.48805556,-97.98555556,"16.48805556,-97.98555556"
SAN PEDRO EL ALTO,16.03166667,-96.47388889,"16.03166667,-96.47388889"
EL COYUL,15.91472222,-95.81027778,"15.91472222,-95.81027778"
EL GAVILAN (SAN PEDRO HUAMELULA),16.08833333,-95.66027778,"16.08833333,-95.66027778"
CERRO QUEMADO,18.15416667,-96.575,"18.15416667,-96.575"
EL PROGRESO (SAN PEDRO IXCATLAN),18.12611111,-96.54638889,"18.12611111,-96.54638889"
SAN PEDRO JICAYAN,16.45027778,-98.015,"16.45027778,-98.015"
SAN JUAN JICAYAN,16.47583333,-98.0125,"16.47583333,-98.0125"
SAN PEDRO JOCOTIPAC,17.76861111,-97.07944444,"17.76861111,-97.07944444"
SAN PEDRO JUCHATENGO,16.34,-97.08722222,"16.34,-97.08722222"
PLAYA ZIPOLITE,15.6625,-96.51166667,"15.6625,-96.51166667"
BENITO JUAREZ (SAN PEDRO POCHUTLA),15.88222222,-96.325,"15.88222222,-96.325"
PIEDRA ANCHA O LA RAYA,18.02138889,-96.61638889,"18.02138889,-96.61638889"
SAN PEDRO TIDAA,17.34027778,-97.37666667,"17.34027778,-97.37666667"
SANTIAGO JOCOTEPEC (VILLA DE TUTUTEPEC DE MELCHOR OCAMPO),16.12638889,-97.4375,"16.12638889,-97.4375"
VICENTE SUAREZ,25.73138889,-103.8738889,"25.73138889,-103.8738889"
LA CADENA,25.87943556,-104.157585,"25.87943556,-104.157585"
SAN ISIDRO DEL DERRAME,26.33638889,-104.33,"26.33638889,-104.33"
